*** szafir SiO2 3 mkm 05-04-19	*START	Date: 2019-04-05	Time: 16:05:18
Current for R :1.000mA	Current 3-Omega5.000 mA		
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
2.481450E-4	-5.722500E-6	1.360000E+0	7.235050E-1	7.940000E+0	1.878275E+2
2.413750E-4	-2.577500E-6	1.040000E+0	7.255900E-1	1.000000E+1	1.878167E+2
2.458500E-4	-5.955000E-6	1.380000E+0	7.272000E-1	1.260000E+1	1.878249E+2
2.450450E-4	-6.637500E-6	1.830000E+0	7.279900E-1	1.580000E+1	1.878182E+2
2.440025E-4	-5.262500E-6	1.240000E+0	7.288000E-1	1.990000E+1	1.878278E+2
2.428650E-4	-5.172500E-6	1.410000E+0	7.291000E-1	2.510000E+1	1.878200E+2
2.423700E-4	-5.217500E-6	1.210000E+0	7.293000E-1	3.160000E+1	1.878260E+2
2.416925E-4	-5.157500E-6	1.200000E+0	7.293000E-1	3.980000E+1	1.878224E+2
2.359525E-4	-5.835000E-6	-1.386000E+1	7.292650E-1	5.010000E+1	1.878213E+2
2.401675E-4	-4.960000E-6	1.120000E+0	7.293650E-1	6.310000E+1	1.878229E+2
2.396400E-4	-5.177500E-6	1.260000E+0	7.293500E-1	7.940000E+1	1.878232E+2
2.387750E-4	-5.245000E-6	1.130000E+0	7.293000E-1	1.000000E+2	1.878224E+2
2.384675E-4	-5.530000E-6	1.340000E+0	7.294050E-1	1.260000E+2	1.878162E+2
2.377325E-4	-6.067500E-6	1.450000E+0	7.294000E-1	1.580000E+2	1.878172E+2
2.370975E-4	-6.505000E-6	1.590000E+0	7.294000E-1	1.990000E+2	1.878210E+2
2.363900E-4	-7.052500E-6	1.700000E+0	7.294300E-1	2.510000E+2	1.878262E+2
2.355675E-4	-7.705000E-6	1.860000E+0	7.295000E-1	3.160000E+2	1.878135E+2
2.352225E-4	-8.445000E-6	2.020000E+0	7.296000E-1	3.980000E+2	1.878263E+2
2.345550E-4	-9.500000E-6	2.290000E+0	7.296000E-1	5.010000E+2	1.878160E+2
2.333925E-4	-1.054250E-5	2.620000E+0	7.296200E-1	6.310000E+2	1.878244E+2
2.327025E-4	-1.194000E-5	2.940000E+0	7.297200E-1	7.940000E+2	1.878186E+2
2.317125E-4	-1.379750E-5	3.560000E+0	7.298000E-1	1.000000E+3	1.878311E+2
2.312000E-4	-1.615500E-5	4.030000E+0	7.299000E-1	1.260000E+3	1.878231E+2
2.300075E-4	-1.895500E-5	4.690000E+0	7.300000E-1	1.580000E+3	1.878128E+2
2.281800E-4	-2.284250E-5	5.820000E+0	7.300000E-1	1.990000E+3	1.878259E+2
2.289050E-4	-2.696000E-5	6.790000E+0	7.300000E-1	2.510000E+3	1.878220E+2
2.270275E-4	-3.164500E-5	7.800000E+0	7.301000E-1	3.160000E+3	1.878204E+2
2.277575E-4	-3.750750E-5	9.360000E+0	7.299050E-1	3.980000E+3	1.878122E+2
2.293825E-4	-4.750500E-5	1.158000E+1	7.299000E-1	5.010000E+3	1.878212E+2
2.282650E-4	-6.178250E-5	1.516000E+1	7.298000E-1	6.310000E+3	1.878174E+2
2.233325E-4	-8.169750E-5	2.015000E+1	7.296000E-1	7.940000E+3	1.878175E+2
2.100025E-4	-1.065600E-4	2.714000E+1	7.294450E-1	1.000000E+4	1.878008E+2
2.065175E-4	-1.181575E-4	2.982000E+1	7.290000E-1	1.260000E+4	1.878171E+2
1.938725E-4	-1.356200E-4	3.490000E+1	7.284000E-1	1.580000E+4	1.878200E+2
1.826850E-4	-1.509400E-4	3.957000E+1	7.275000E-1	1.990000E+4	1.878206E+2
1.757675E-4	-1.597675E-4	4.215000E+1	7.270000E-1	2.200000E+4	1.878100E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
190.0000	190.0067	192.7910	145.5220	  3.6380	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.498875E-4	-5.795000E-6	1.310000E+0	7.276850E-1	6.310000E+0	1.927831E+2
2.493850E-4	-6.285000E-6	1.450000E+0	7.308250E-1	7.940000E+0	1.927856E+2
2.520225E-4	-7.385000E-6	4.300000E-1	7.328400E-1	1.000000E+1	1.927856E+2
2.473050E-4	-6.057500E-6	1.280000E+0	7.351550E-1	1.260000E+1	1.927898E+2
2.453200E-4	-5.005000E-6	2.570000E+0	7.357900E-1	1.580000E+1	1.927842E+2
2.450275E-4	-5.947500E-6	1.010000E+0	7.361500E-1	1.990000E+1	1.927875E+2
2.437275E-4	-5.540000E-6	1.280000E+0	7.363000E-1	2.510000E+1	1.927890E+2
2.431375E-4	-5.560000E-6	1.250000E+0	7.364000E-1	3.160000E+1	1.927814E+2
2.429625E-4	-5.335000E-6	1.260000E+0	7.364000E-1	3.980000E+1	1.927865E+2
2.389800E-4	9.200000E-7	-1.990000E+1	7.363950E-1	5.010000E+1	1.927823E+2
2.412800E-4	-5.000000E-6	1.200000E+0	7.363700E-1	6.310000E+1	1.927846E+2
2.408225E-4	-5.327500E-6	1.270000E+0	7.363750E-1	7.940000E+1	1.927744E+2
2.398375E-4	-6.125000E-6	1.450000E+0	7.364200E-1	1.000000E+2	1.927819E+2
2.395275E-4	-5.827500E-6	1.410000E+0	7.364650E-1	1.260000E+2	1.927850E+2
2.387725E-4	-6.302500E-6	1.510000E+0	7.365000E-1	1.580000E+2	1.927777E+2
2.380800E-4	-6.645000E-6	1.620000E+0	7.364950E-1	1.990000E+2	1.927779E+2
2.373475E-4	-7.365000E-6	1.710000E+0	7.365100E-1	2.510000E+2	1.927944E+2
2.366050E-4	-7.952500E-6	1.910000E+0	7.365850E-1	3.160000E+2	1.927826E+2
2.360800E-4	-8.907500E-6	2.210000E+0	7.366000E-1	3.980000E+2	1.927918E+2
2.352475E-4	-9.747500E-6	2.420000E+0	7.366000E-1	5.010000E+2	1.927809E+2
2.342550E-4	-1.079750E-5	2.720000E+0	7.367000E-1	6.310000E+2	1.927752E+2
2.334075E-4	-1.223500E-5	2.920000E+0	7.368000E-1	7.940000E+2	1.927862E+2
2.327150E-4	-1.391500E-5	3.100000E+0	7.368050E-1	1.000000E+3	1.927759E+2
2.316775E-4	-1.623750E-5	3.940000E+0	7.369000E-1	1.260000E+3	1.927832E+2
2.305375E-4	-1.940500E-5	4.680000E+0	7.370000E-1	1.580000E+3	1.928013E+2
2.288250E-4	-2.351500E-5	5.880000E+0	7.370000E-1	1.990000E+3	1.927682E+2
2.289475E-4	-2.734750E-5	6.780000E+0	7.370000E-1	2.510000E+3	1.927770E+2
2.274200E-4	-3.209500E-5	8.080000E+0	7.370100E-1	3.160000E+3	1.927764E+2
2.277325E-4	-3.806750E-5	9.410000E+0	7.369000E-1	3.980000E+3	1.927800E+2
2.299400E-4	-4.786250E-5	1.166000E+1	7.369000E-1	5.010000E+3	1.927734E+2
2.280775E-4	-6.237750E-5	1.517000E+1	7.368000E-1	6.310000E+3	1.927865E+2
2.231175E-4	-8.217500E-5	2.018000E+1	7.366000E-1	7.940000E+3	1.927836E+2
2.068325E-4	-1.037800E-4	2.692000E+1	7.364400E-1	1.000000E+4	1.927676E+2
2.066050E-4	-1.192525E-4	2.994000E+1	7.360000E-1	1.260000E+4	1.927780E+2
1.942075E-4	-1.379125E-4	3.532000E+1	7.354000E-1	1.580000E+4	1.927664E+2
1.822475E-4	-1.502700E-4	3.945000E+1	7.345050E-1	1.990000E+4	1.927828E+2
1.766900E-4	-1.579650E-4	4.170000E+1	7.341000E-1	2.200000E+4	1.927749E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
195.0000	195.0154	197.6947	147.0010	  3.6750	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.516725E-4	-6.112500E-6	1.390000E+0	7.353350E-1	6.310000E+0	1.976870E+2
2.508825E-4	-6.505000E-6	1.470000E+0	7.383500E-1	7.940000E+0	1.976862E+2
2.531650E-4	-1.097750E-5	1.550000E+0	7.403600E-1	1.000000E+1	1.976916E+2
2.497400E-4	-6.115000E-6	2.060000E+0	7.425450E-1	1.260000E+1	1.976926E+2
2.478075E-4	-6.207500E-6	8.200000E-1	7.432150E-1	1.580000E+1	1.976967E+2
2.469725E-4	-6.020000E-6	1.410000E+0	7.435000E-1	1.990000E+1	1.976812E+2
2.450025E-4	-5.725000E-6	1.380000E+0	7.435900E-1	2.510000E+1	1.976983E+2
2.441125E-4	-5.330000E-6	1.350000E+0	7.437000E-1	3.160000E+1	1.976787E+2
2.441975E-4	-5.387500E-6	1.110000E+0	7.437000E-1	3.980000E+1	1.976870E+2
2.419125E-4	8.950000E-7	5.410000E+0	7.439250E-1	5.010000E+1	1.977000E+2
2.428250E-4	-5.295000E-6	1.350000E+0	7.437350E-1	6.310000E+1	1.976918E+2
2.419775E-4	-5.575000E-6	1.250000E+0	7.437300E-1	7.940000E+1	1.977017E+2
2.415975E-4	-5.535000E-6	1.310000E+0	7.437800E-1	1.000000E+2	1.976922E+2
2.405275E-4	-6.090000E-6	1.470000E+0	7.438000E-1	1.260000E+2	1.977054E+2
2.398425E-4	-6.580000E-6	1.560000E+0	7.438000E-1	1.580000E+2	1.976984E+2
2.391400E-4	-7.027500E-6	1.710000E+0	7.438000E-1	1.990000E+2	1.976927E+2
2.382875E-4	-7.575000E-6	1.800000E+0	7.438750E-1	2.510000E+2	1.976914E+2
2.375625E-4	-8.377500E-6	2.040000E+0	7.439000E-1	3.160000E+2	1.976882E+2
2.364975E-4	-9.085000E-6	2.230000E+0	7.439650E-1	3.980000E+2	1.976839E+2
2.360525E-4	-9.997500E-6	2.420000E+0	7.440000E-1	5.010000E+2	1.976998E+2
2.350700E-4	-1.119500E-5	2.800000E+0	7.440200E-1	6.310000E+2	1.976857E+2
2.340825E-4	-1.255000E-5	3.100000E+0	7.441000E-1	7.940000E+2	1.976882E+2
2.334800E-4	-1.417250E-5	3.750000E+0	7.442000E-1	1.000000E+3	1.976786E+2
2.325250E-4	-1.660250E-5	4.240000E+0	7.443000E-1	1.260000E+3	1.976903E+2
2.313400E-4	-1.964500E-5	4.800000E+0	7.444000E-1	1.580000E+3	1.976931E+2
2.294200E-4	-2.372250E-5	5.980000E+0	7.444000E-1	1.990000E+3	1.976839E+2
2.297325E-4	-2.756500E-5	6.850000E+0	7.444000E-1	2.510000E+3	1.976902E+2
2.275975E-4	-3.198750E-5	8.010000E+0	7.445000E-1	3.160000E+3	1.976828E+2
2.285375E-4	-3.848500E-5	9.600000E+0	7.443000E-1	3.980000E+3	1.976785E+2
2.305750E-4	-4.775000E-5	1.159000E+1	7.443000E-1	5.010000E+3	1.976863E+2
2.290625E-4	-6.286250E-5	1.544000E+1	7.442000E-1	6.310000E+3	1.976979E+2
2.237875E-4	-8.293750E-5	2.037000E+1	7.440000E-1	7.940000E+3	1.976787E+2
2.061900E-4	-1.075775E-4	2.740000E+1	7.437850E-1	1.000000E+4	1.976870E+2
2.060625E-4	-1.196500E-4	3.019000E+1	7.433000E-1	1.260000E+4	1.976844E+2
1.926175E-4	-1.357650E-4	3.530000E+1	7.427000E-1	1.580000E+4	1.976907E+2
1.826350E-4	-1.508325E-4	3.952000E+1	7.418850E-1	1.990000E+4	1.976814E+2
1.778625E-4	-1.529850E-4	4.057000E+1	7.414000E-1	2.200000E+4	1.976814E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
200.0000	200.0116	202.6144	148.5330	  3.7133	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.531400E-4	-6.530000E-6	1.440000E+0	7.428950E-1	6.310000E+0	2.026151E+2
2.518275E-4	-6.832500E-6	1.540000E+0	7.458850E-1	7.940000E+0	2.026180E+2
2.556375E-4	-1.025000E-5	2.410000E+0	7.477900E-1	1.000000E+1	2.026226E+2
2.495475E-4	-6.585000E-6	1.460000E+0	7.497200E-1	1.260000E+1	2.026122E+2
2.486150E-4	-6.330000E-6	2.800000E+0	7.504000E-1	1.580000E+1	2.026107E+2
2.476200E-4	-6.327500E-6	1.530000E+0	7.506500E-1	1.990000E+1	2.026074E+2
2.470075E-4	-5.950000E-6	1.390000E+0	7.507250E-1	2.510000E+1	2.026114E+2
2.462275E-4	-5.872500E-6	1.410000E+0	7.507700E-1	3.160000E+1	2.026105E+2
2.456075E-4	-5.980000E-6	1.320000E+0	7.507300E-1	3.980000E+1	2.026102E+2
2.453150E-4	-4.190000E-6	-1.182000E+1	7.509400E-1	5.010000E+1	2.026251E+2
2.436475E-4	-5.765000E-6	1.300000E+0	7.507700E-1	6.310000E+1	2.026193E+2
2.433175E-4	-5.765000E-6	1.450000E+0	7.508050E-1	7.940000E+1	2.026184E+2
2.423250E-4	-6.195000E-6	1.460000E+0	7.508250E-1	1.000000E+2	2.026073E+2
2.416000E-4	-6.515000E-6	1.580000E+0	7.508550E-1	1.260000E+2	2.026119E+2
2.408725E-4	-6.900000E-6	1.670000E+0	7.509000E-1	1.580000E+2	2.026097E+2
2.401675E-4	-7.302500E-6	1.740000E+0	7.509000E-1	1.990000E+2	2.026032E+2
2.392550E-4	-7.902500E-6	1.900000E+0	7.509700E-1	2.510000E+2	2.026150E+2
2.383800E-4	-8.535000E-6	2.100000E+0	7.510000E-1	3.160000E+2	2.026064E+2
2.375000E-4	-9.370000E-6	2.300000E+0	7.511000E-1	3.980000E+2	2.026146E+2
2.369675E-4	-1.043500E-5	2.530000E+0	7.511000E-1	5.010000E+2	2.026067E+2
2.357825E-4	-1.137500E-5	2.760000E+0	7.511950E-1	6.310000E+2	2.026059E+2
2.350925E-4	-1.292250E-5	3.070000E+0	7.512500E-1	7.940000E+2	2.026035E+2
2.341850E-4	-1.492250E-5	3.610000E+0	7.513000E-1	1.000000E+3	2.026093E+2
2.331000E-4	-1.698250E-5	4.170000E+0	7.514200E-1	1.260000E+3	2.026140E+2
2.319100E-4	-1.993250E-5	4.890000E+0	7.515000E-1	1.580000E+3	2.026062E+2
2.300250E-4	-2.406250E-5	5.900000E+0	7.515000E-1	1.990000E+3	2.026032E+2
2.303750E-4	-2.824750E-5	6.840000E+0	7.515100E-1	2.510000E+3	2.026002E+2
2.285000E-4	-3.249250E-5	8.200000E+0	7.516000E-1	3.160000E+3	2.026104E+2
2.292500E-4	-3.884250E-5	9.700000E+0	7.515000E-1	3.980000E+3	2.026133E+2
2.309100E-4	-4.850000E-5	1.181000E+1	7.515000E-1	5.010000E+3	2.026076E+2
2.294250E-4	-6.312250E-5	1.538000E+1	7.513000E-1	6.310000E+3	2.026100E+2
2.240125E-4	-8.335500E-5	2.050000E+1	7.511000E-1	7.940000E+3	2.026044E+2
2.070775E-4	-1.041025E-4	2.675000E+1	7.508950E-1	1.000000E+4	2.026003E+2
2.061125E-4	-1.198700E-4	3.021000E+1	7.504600E-1	1.260000E+4	2.026078E+2
1.940700E-4	-1.380950E-4	3.547000E+1	7.499000E-1	1.580000E+4	2.026092E+2
1.822500E-4	-1.488375E-4	3.926000E+1	7.490000E-1	1.990000E+4	2.026016E+2
1.810100E-4	-1.523250E-4	3.994000E+1	7.485000E-1	2.200000E+4	2.026116E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
205.0000	205.0013	207.5100	150.0330	  3.7508	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.546425E-4	-6.835000E-6	1.600000E+0	7.504200E-1	6.310000E+0	2.074996E+2
2.538625E-4	-7.075000E-6	1.610000E+0	7.532650E-1	7.940000E+0	2.074898E+2
2.570175E-4	-1.105250E-5	2.590000E+0	7.551000E-1	1.000000E+1	2.075104E+2
2.528350E-4	-6.652500E-6	1.610000E+0	7.565950E-1	1.260000E+1	2.074870E+2
2.500650E-4	-6.522500E-6	1.990000E+0	7.575450E-1	1.580000E+1	2.074935E+2
2.520275E-4	-6.030000E-6	1.940000E+0	7.579000E-1	1.990000E+1	2.074853E+2
2.486600E-4	-5.982500E-6	1.320000E+0	7.579650E-1	2.510000E+1	2.074949E+2
2.476475E-4	-6.055000E-6	1.370000E+0	7.580000E-1	3.160000E+1	2.074973E+2
2.464250E-4	-5.885000E-6	1.400000E+0	7.580000E-1	3.980000E+1	2.074989E+2
2.445100E-4	-1.028750E-5	1.094000E+1	7.578900E-1	5.010000E+1	2.074935E+2
2.453025E-4	-5.972500E-6	1.400000E+0	7.580450E-1	6.310000E+1	2.075015E+2
2.445125E-4	-6.070000E-6	1.380000E+0	7.580250E-1	7.940000E+1	2.074967E+2
2.435975E-4	-6.365000E-6	1.680000E+0	7.580700E-1	1.000000E+2	2.074968E+2
2.429750E-4	-6.740000E-6	1.590000E+0	7.580900E-1	1.260000E+2	2.074924E+2
2.421800E-4	-7.245000E-6	1.700000E+0	7.581000E-1	1.580000E+2	2.074896E+2
2.413150E-4	-7.605000E-6	1.790000E+0	7.581000E-1	1.990000E+2	2.074926E+2
2.403200E-4	-8.257500E-6	1.950000E+0	7.581400E-1	2.510000E+2	2.074968E+2
2.394475E-4	-8.855000E-6	2.100000E+0	7.582000E-1	3.160000E+2	2.074888E+2
2.385000E-4	-9.710000E-6	2.340000E+0	7.582000E-1	3.980000E+2	2.074924E+2
2.377675E-4	-1.064000E-5	2.540000E+0	7.583000E-1	5.010000E+2	2.075034E+2
2.370925E-4	-1.172250E-5	2.880000E+0	7.583950E-1	6.310000E+2	2.074904E+2
2.359000E-4	-1.305750E-5	3.210000E+0	7.584000E-1	7.940000E+2	2.074979E+2
2.347625E-4	-1.493500E-5	3.730000E+0	7.584150E-1	1.000000E+3	2.074945E+2
2.338325E-4	-1.736750E-5	4.290000E+0	7.585000E-1	1.260000E+3	2.074856E+2
2.327375E-4	-2.033500E-5	5.030000E+0	7.586000E-1	1.580000E+3	2.075017E+2
2.307775E-4	-2.460750E-5	5.880000E+0	7.586000E-1	1.990000E+3	2.074918E+2
2.308925E-4	-2.832250E-5	7.070000E+0	7.586000E-1	2.510000E+3	2.074895E+2
2.290050E-4	-3.299000E-5	8.170000E+0	7.586000E-1	3.160000E+3	2.074966E+2
2.298850E-4	-3.961750E-5	9.750000E+0	7.585000E-1	3.980000E+3	2.074860E+2
2.310625E-4	-4.892500E-5	1.187000E+1	7.585000E-1	5.010000E+3	2.074878E+2
2.298825E-4	-6.389250E-5	1.554000E+1	7.584000E-1	6.310000E+3	2.075018E+2
2.235750E-4	-8.420750E-5	2.074000E+1	7.582000E-1	7.940000E+3	2.074885E+2
2.082425E-4	-1.028000E-4	2.629000E+1	7.579650E-1	1.000000E+4	2.074863E+2
2.061550E-4	-1.204125E-4	3.030000E+1	7.575000E-1	1.260000E+4	2.074892E+2
1.930400E-4	-1.366850E-4	3.531000E+1	7.570000E-1	1.580000E+4	2.074994E+2
1.814600E-4	-1.490925E-4	3.938000E+1	7.561000E-1	1.990000E+4	2.075011E+2
1.751950E-4	-1.593125E-4	4.265000E+1	7.556000E-1	2.200000E+4	2.074913E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
210.0000	210.0093	212.3746	151.5020	  3.7875	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.564475E-4	-7.165000E-6	1.600000E+0	7.579100E-1	6.310000E+0	2.123824E+2
2.555525E-4	-7.277500E-6	1.650000E+0	7.606600E-1	7.940000E+0	2.123646E+2
2.584325E-4	-1.070500E-5	3.030000E+0	7.623800E-1	1.000000E+1	2.123663E+2
2.528750E-4	-7.245000E-6	1.550000E+0	7.642300E-1	1.260000E+1	2.123690E+2
2.523650E-4	-6.737500E-6	1.520000E+0	7.647900E-1	1.580000E+1	2.123578E+2
2.515250E-4	-3.670000E-6	8.700000E-1	7.650000E-1	1.990000E+1	2.123546E+2
2.500200E-4	-6.330000E-6	1.410000E+0	7.649800E-1	2.510000E+1	2.123651E+2
2.488475E-4	-6.367500E-6	1.460000E+0	7.651000E-1	3.160000E+1	2.123704E+2
2.484275E-4	-6.075000E-6	1.410000E+0	7.651000E-1	3.980000E+1	2.123608E+2
2.433900E-4	-1.847500E-6	-1.372000E+1	7.646850E-1	5.010000E+1	2.123492E+2
2.470975E-4	-6.225000E-6	1.500000E+0	7.651700E-1	6.310000E+1	2.123627E+2
2.460350E-4	-6.407500E-6	1.450000E+0	7.651850E-1	7.940000E+1	2.123544E+2
2.451800E-4	-6.645000E-6	1.660000E+0	7.651650E-1	1.000000E+2	2.123570E+2
2.444325E-4	-7.030000E-6	1.600000E+0	7.652000E-1	1.260000E+2	2.123533E+2
2.435925E-4	-7.472500E-6	1.760000E+0	7.652000E-1	1.580000E+2	2.123593E+2
2.426550E-4	-7.940000E-6	1.900000E+0	7.652050E-1	1.990000E+2	2.123673E+2
2.417075E-4	-8.582500E-6	2.030000E+0	7.652950E-1	2.510000E+2	2.123595E+2
2.408200E-4	-9.252500E-6	2.150000E+0	7.653000E-1	3.160000E+2	2.123648E+2
2.398150E-4	-1.003250E-5	2.450000E+0	7.654000E-1	3.980000E+2	2.123596E+2
2.389350E-4	-1.094250E-5	2.520000E+0	7.654000E-1	5.010000E+2	2.123591E+2
2.382475E-4	-1.220250E-5	2.950000E+0	7.655000E-1	6.310000E+2	2.123562E+2
2.370550E-4	-1.340250E-5	3.280000E+0	7.655000E-1	7.940000E+2	2.123495E+2
2.361250E-4	-1.566750E-5	3.860000E+0	7.656000E-1	1.000000E+3	2.123592E+2
2.350350E-4	-1.766000E-5	4.360000E+0	7.657000E-1	1.260000E+3	2.123611E+2
2.337000E-4	-2.075000E-5	5.070000E+0	7.657950E-1	1.580000E+3	2.123660E+2
2.316500E-4	-2.485250E-5	6.080000E+0	7.658000E-1	1.990000E+3	2.123567E+2
2.318000E-4	-2.893500E-5	7.120000E+0	7.657150E-1	2.510000E+3	2.123448E+2
2.298600E-4	-3.340750E-5	8.390000E+0	7.658000E-1	3.160000E+3	2.123653E+2
2.309450E-4	-3.987000E-5	9.880000E+0	7.657000E-1	3.980000E+3	2.123642E+2
2.314350E-4	-4.951500E-5	1.220000E+1	7.657000E-1	5.010000E+3	2.123540E+2
2.305325E-4	-6.451250E-5	1.555000E+1	7.655000E-1	6.310000E+3	2.123574E+2
2.242200E-4	-8.506500E-5	2.070000E+1	7.653150E-1	7.940000E+3	2.123520E+2
2.104050E-4	-1.125100E-4	2.822000E+1	7.651500E-1	1.000000E+4	2.123588E+2
2.061000E-4	-1.210925E-4	3.038000E+1	7.647000E-1	1.260000E+4	2.123615E+2
1.921175E-4	-1.365500E-4	3.543000E+1	7.641000E-1	1.580000E+4	2.123540E+2
1.821875E-4	-1.483900E-4	3.918000E+1	7.632000E-1	1.990000E+4	2.123537E+2
1.739250E-4	-1.569675E-4	4.206000E+1	7.627000E-1	2.200000E+4	2.123600E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
215.0000	215.0092	217.2108	152.9760	  3.8244	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.583925E-4	-7.382500E-6	1.690000E+0	7.652000E-1	6.310000E+0	2.172299E+2
2.572075E-4	-7.647500E-6	1.730000E+0	7.678950E-1	7.940000E+0	2.172126E+2
2.527075E-4	-3.080000E-6	2.800000E-1	7.694900E-1	1.000000E+1	2.172136E+2
2.553350E-4	-7.092500E-6	1.570000E+0	7.712250E-1	1.260000E+1	2.172201E+2
2.538125E-4	-7.282500E-6	3.230000E+0	7.717000E-1	1.580000E+1	2.172004E+2
2.525475E-4	-6.767500E-6	1.430000E+0	7.719000E-1	1.990000E+1	2.172128E+2
2.517675E-4	-6.077500E-6	1.410000E+0	7.720000E-1	2.510000E+1	2.172153E+2
2.509000E-4	-6.637500E-6	1.500000E+0	7.719750E-1	3.160000E+1	2.172098E+2
2.501650E-4	-6.360000E-6	1.440000E+0	7.719450E-1	3.980000E+1	2.172023E+2
2.410575E-4	-1.146000E-5	-7.110000E+0	7.722550E-1	5.010000E+1	2.172036E+2
2.484975E-4	-6.507500E-6	1.520000E+0	7.720000E-1	6.310000E+1	2.172045E+2
2.475150E-4	-6.635000E-6	1.520000E+0	7.719650E-1	7.940000E+1	2.171998E+2
2.464550E-4	-6.920000E-6	1.690000E+0	7.720450E-1	1.000000E+2	2.172077E+2
2.456400E-4	-7.377500E-6	1.670000E+0	7.719850E-1	1.260000E+2	2.172059E+2
2.447800E-4	-7.845000E-6	1.860000E+0	7.720000E-1	1.580000E+2	2.172111E+2
2.438375E-4	-8.222500E-6	1.900000E+0	7.720000E-1	1.990000E+2	2.172106E+2
2.428075E-4	-8.907500E-6	2.120000E+0	7.720100E-1	2.510000E+2	2.172028E+2
2.417850E-4	-9.495000E-6	2.230000E+0	7.720800E-1	3.160000E+2	2.172063E+2
2.407475E-4	-1.027250E-5	2.480000E+0	7.721000E-1	3.980000E+2	2.172129E+2
2.398100E-4	-1.123000E-5	2.670000E+0	7.721200E-1	5.010000E+2	2.172001E+2
2.391225E-4	-1.245250E-5	3.100000E+0	7.722000E-1	6.310000E+2	2.172087E+2
2.377875E-4	-1.382250E-5	3.290000E+0	7.722000E-1	7.940000E+2	2.172023E+2
2.366800E-4	-1.590250E-5	3.710000E+0	7.723000E-1	1.000000E+3	2.172106E+2
2.357125E-4	-1.817250E-5	4.400000E+0	7.723950E-1	1.260000E+3	2.171949E+2
2.344275E-4	-2.118750E-5	5.120000E+0	7.724150E-1	1.580000E+3	2.172000E+2
2.321825E-4	-2.525500E-5	6.200000E+0	7.724000E-1	1.990000E+3	2.172018E+2
2.321050E-4	-2.936750E-5	7.210000E+0	7.724000E-1	2.510000E+3	2.171972E+2
2.306900E-4	-3.369000E-5	8.280000E+0	7.725000E-1	3.160000E+3	2.172148E+2
2.312500E-4	-4.055750E-5	9.900000E+0	7.723000E-1	3.980000E+3	2.171968E+2
2.324525E-4	-5.053750E-5	1.228000E+1	7.723000E-1	5.010000E+3	2.172076E+2
2.308425E-4	-6.577500E-5	1.603000E+1	7.721000E-1	6.310000E+3	2.172101E+2
2.240525E-4	-8.638500E-5	2.107000E+1	7.719000E-1	7.940000E+3	2.172061E+2
2.052875E-4	-1.058425E-4	2.703000E+1	7.716450E-1	1.000000E+4	2.172021E+2
2.047850E-4	-1.221000E-4	3.079000E+1	7.711000E-1	1.260000E+4	2.172051E+2
1.922450E-4	-1.391575E-4	3.580000E+1	7.705050E-1	1.580000E+4	2.172046E+2
1.809875E-4	-1.506325E-4	3.974000E+1	7.696000E-1	1.990000E+4	2.172051E+2
1.783075E-4	-1.550800E-4	4.106000E+1	7.691000E-1	2.200000E+4	2.172063E+2
					
Tsp[K]  	Tc[K]   	Ts[K]    	Rs[om]  	Po[mW]    	 Io[mA]
220.0000	220.0032	222.0115	154.3960	  3.8599	  5.0000
					
U3x[V]  	U3y[V]  	Phase[deg]	|U1|[V]  	F[Hz]    	Ts[K]  
2.597825E-4	-7.632500E-6	1.680000E+0	7.721500E-1	6.310000E+0	2.220017E+2
2.584625E-4	-7.852500E-6	1.750000E+0	7.747700E-1	7.940000E+0	2.220154E+2
2.529375E-4	-1.131750E-5	2.560000E+0	7.763400E-1	1.000000E+1	2.220050E+2
2.558450E-4	-7.812500E-6	1.700000E+0	7.776250E-1	1.260000E+1	2.219982E+2
2.545300E-4	-6.960000E-6	3.500000E+0	7.782400E-1	1.580000E+1	2.220022E+2
